ALJARAFE_O3_AT_IN,ALJARAFE_PM10_AT_IN,ALJARAFE_NO2_AT_IN,ALJARAFE_TMP_Media_AT_IN,ALJARAFE_VV_AT_IN
10.1991,84.8484,61.8058,20.1839,4.11211
93.5473,11.5895,10.5712,19.5738,8.9154
70.8495,44.8969,29.1229,33.2565,11.1237
22.8321,19.4379,38.7469,15.9394,12.7621
53.7642,29.3874,32.2372,23.9304,8.07895
52.8659,64.9163,35.5941,11.0997,10.3324
113.147,29.0349,4.01554,17.3539,5.36549
160.833,3.39696,0.15752,21.8895,14.8006
37.1614,43.0574,20.4603,18.0204,11.6298
100.907,21.8116,11.7505,27.4308,5.10428
26.4875,-0.959334,52.9243,4.83805,2.13308
46.5163,104.354,48.792,28.6713,12.4899
79.6492,16.9748,14.2208,14.7503,16.5639
58.2249,17.3929,23.4114,19.9126,28.8269
32.2593,30.9932,34.9067,17.8579,5.5971
80.2633,47.7682,8.23451,21.222,14.1133
97.0643,41.4213,6.2688,31.089,3.9137
101.449,10.472,2.85041,25.5072,1.74367
45.8924,72.0646,41.8714,9.91229,16.7683
56.8556,20.8104,19.2636,17.594,4.20363
76.3184,38.4132,23.4135,29.4219,1.77678
90.7545,5.70129,13.1079,32.0812,0.507421
53.1742,46.481,33.3397,16.7692,2.94647
51.8466,18.5297,14.3107,16.8537,7.1221
62.5062,9.05819,24.7056,11.974,18.3774
64.5407,16.1447,10.0268,12.2703,8.15712
26.8678,87.526,43.896,14.7542,7.26485
72.6163,6.16816,21.5516,21.9183,16.1913
51.995,36.1749,14.6431,17.9474,4.22364
47.2209,11.0041,23.494,18.5499,-0.746869
99.3777,58.1074,16.2398,24.1859,13.5744
121.45,28.636,14.5547,32.5986,7.1198
69.1376,37.3692,16.4777,23.7646,14.4121
67.964,16.7297,7.95116,25.1836,8.35845
56.5195,13.5428,10.3306,19.7484,5.31102
42.0688,154.179,40.7662,20.7785,7.30892
70.9347,35.7724,13.4649,35.5197,8.02738
104.586,7.9649,5.92614,26.1059,12.528
57.5397,21.7036,8.87493,25.693,20.8467
6.63484,26.535,24.0023,13.8496,2.20983
56.6224,15.4647,14.4097,18.0751,8.91651
66.4764,51.4643,33.2618,19.5242,16.9013
16.0541,29.1462,33.4788,9.50537,8.82362
57.3341,19.3851,18.665,24.2341,18.2027
25.6231,6.91995,12.2631,16.0878,0.501786
102.226,14.0601,7.91428,15.0447,11.8207
28.0505,59.3227,18.4634,25.0074,4.6865
24.5782,46.6599,24.5034,16.8883,15.5867
120.396,21.3096,12.6089,25.9498,17.2031
42.3164,41.6224,24.6494,11.2656,1.09422
41.9457,100.357,30.2119,21.9671,7.56141
56.0811,15.2108,34.7419,18.1571,-4.80189
70.5699,6.5986,6.76032,21.0476,10.8394
82.4636,25.9938,9.06716,21.3408,11.6674
25.4718,36.2381,49.5131,14.0557,4.75862
46.8003,19.6134,23.4492,25.9079,2.30388
105.518,18.9869,13.7369,27.9983,7.76865
38.1485,27.2586,11.7844,11.3313,0.699962
83.4896,41.5549,21.6385,26.6409,4.46676
62.5258,30.5773,24.3496,19.5467,2.09726
92.2716,129.739,18.2898,36.5441,24.3667
46.4151,16.1508,12.9008,32.7239,3.64166
58.9524,86.8957,24.6486,27.8708,4.52767
87.485,15.4335,8.58631,26.6572,3.62395
19.9814,39.6151,25.8872,17.754,9.81395
28.2963,11.4929,10.7748,13.3908,4.90653
49.4436,18.9498,8.09052,16.7451,20.5181
32.7007,33.769,35.8436,18.0804,8.28254
82.9007,57.2726,15.1648,24.1153,19.4418
52.1157,15.6436,6.64627,15.7382,8.89302
34.8471,9.16118,20.4418,13.98,20.3465
52.1321,35.1609,6.77653,14.0046,7.57998
60.4065,114.952,60.4688,30.6117,13.2019
67.2878,51.2326,27.9894,20.3379,7.89083
57.9138,25.0676,15.7428,15.5423,2.3819
77.3553,26.0438,18.7666,28.9306,7.76055
43.6491,6.57116,1.48041,12.301,3.0594
39.6138,41.0697,9.76469,10.9135,11.2946
51.5335,33.5411,19.3632,23.1285,11.8573
36.7872,37.9006,44.5573,16.6831,29.3986
114.083,12.656,12.7496,19.0616,21.6739
88.2679,19.0846,7.59897,22.3783,-2.04149
49.8393,40.1276,6.54973,12.1662,11.1596
81.3791,12.8945,9.56129,26.2839,3.69364
38.5467,45.5887,27.1749,16.1802,11.7033
125.556,13.2646,14.5473,41.1121,25.3255
72.7872,33.4226,9.13002,21.4921,6.02436
47.6945,15.3821,7.61518,22.2628,10.0254
64.4841,89.5704,18.0418,17.0754,14.5342
98.6503,24.9303,7.56079,11.0162,11.4485
66.2231,8.21214,3.30647,21.9902,9.80017
33.1862,16.371,17.7956,14.5173,8.41952
166.008,10.2286,1.83393,35.3983,29.5788
73.7262,9.58683,4.37245,21.4996,-0.321457
50.8702,35.3311,11.4697,17.993,10.1762
61.68,25.5221,10.3683,22.4412,16.2087
100.004,141.425,7.49637,20.5995,37.7024
23.0995,4.75153,7.29866,12.4637,16.3001
45.517,6.60926,3.14221,8.70164,10.8445
46.5148,17.9544,28.9198,14.3788,4.40991
58.4404,48.4727,22.5755,20.5668,13.4748
36.8216,45.2944,35.2502,19.5869,17.4992
31.2146,105.399,31.966,11.7887,3.26544
36.2203,21.8505,12.1088,10.3967,4.23561
68.885,18.1525,21.7977,16.843,10.8412
76.7363,11.1723,32.8154,30.8658,11.6357
105.517,19.1353,9.70912,16.4864,5.6908
64.2424,54.1487,15.897,21.9695,11.0127
97.4626,13.0375,3.87744,9.27444,34.4844
55.4867,9.71272,16.9514,11.2439,9.5877
67.8249,10.5326,17.4588,17.6101,8.40729
39.1448,24.8712,21.7052,21.8111,0.791085
48.0394,44.3574,25.0174,19.1627,10.6053
124.623,19.6915,-0.794166,16.2089,3.45315
122.996,43.1835,8.4908,44.3996,11.4413
25.2132,11.3855,26.4356,9.30054,2.98709
37.539,68.1668,33.185,12.9148,7.82117
43.4079,48.0237,25.4708,23.6441,15.6523
94.3747,18.8668,15.5308,12.4926,12.642
93.2286,84.4576,8.59782,29.127,16.9565
43.7828,11.985,13.9428,-2.77202,11.5957
14.3568,32.5298,34.9667,5.33259,8.74833
75.6287,5.00586,32.8925,17.9883,10.567
106.716,15.5933,9.45016,19.9867,18.6482
79.9947,61.5607,25.3279,14.499,2.94936
21.644,11.8308,16.5447,14.5049,1.93216
63.2865,56.5732,27.4362,33.233,0.403349
38.9662,11.7952,27.0661,17.4492,1.23565
63.6105,38.6458,37.5226,26.1777,8.16675
100.525,96.1931,19.2205,25.9961,7.4634
82.1889,11.9297,7.78696,35.8396,0.159592
33.229,74.3713,69.7467,22.9212,12.3169
14.1562,60.1411,46.1802,19.8189,4.64281
66.7924,29.3157,27.0703,12.4017,4.56737
56.3174,33.3274,30.1522,26.2981,12.6818
72.8984,82.4761,40.7246,29.8887,21.0366
0.266351,71.64,82.7725,8.27663,4.55448
36.4459,29.293,22.995,14.026,3.29656
52.1436,39.1034,9.32159,16.6106,4.25721
68.3389,12.5744,7.50808,29.6197,27.8189
79.2211,14.5348,22.2841,19.037,18.2297
67.1945,9.39815,-1.16874,9.56526,4.44426
93.4545,23.3489,4.90925,13.6286,2.9077
49.4682,31.6464,25.0391,27.278,17.3728
24.7552,33.5056,26.0217,17.2174,7.55676
131.073,14.3052,3.34699,25.6033,16.3152
48.6815,36.8889,27.8658,27.1572,0.241657
32.5416,38.2158,62.0796,17.7433,27.2671
71.2677,23.4773,15.3519,17.612,18.129
45.738,48.6154,49.7693,19.7913,-3.3894
95.6634,108.847,8.77355,41.0805,29.2683
89.4116,17.352,2.68401,24.0305,13.9279
37.1736,40.0199,22.4116,22.6674,4.01692
51.7924,93.8292,22.9406,14.0037,-0.435298
87.2087,16.0471,12.4694,14.862,3.84669
74.0988,11.8908,10.0243,23.6218,12.8583
111.619,36.376,-0.157188,13.8916,13.6841
38.1972,68.2184,36.6252,30.9684,3.20491
52.0345,13.8905,21.8244,11.8767,14.7268
79.3451,24.4856,10.6766,26.6471,23.9895
26.8301,16.3267,19.1469,4.35437,-1.39191
62.5138,62.5109,24.8782,24.8713,11.1407
89.8362,63.4987,15.3776,27.9471,20.1825
92.4262,28.2471,21.8981,30.5308,9.339
104.126,26.2079,12.1172,33.0453,1.67293
93.6932,39.7843,8.78074,24.5196,12.395
123.286,6.19689,8.82463,24.7221,-4.96299
17.2134,20.5557,34.8487,11.3741,1.99199
37.1472,45.6315,13.0349,21.7882,-0.849472
56.1972,56.1394,26.8993,30.4373,12.7565
60.0207,37.2347,23.111,21.4521,1.77271
31.0234,12.014,14.0948,25.3408,3.07379
77.7487,31.7715,10.618,22.4219,22.6307
100.829,54.7918,13.7501,28.4215,23.4491
69.3686,14.9051,0.0386397,22.0315,25.8826
95.1239,31.9771,2.78034,25.9367,13.391
136,12.7307,-1.77949,22.908,7.88451
59.222,47.2586,5.17343,19.3192,5.86276
33.9378,20.72,30.6656,12.1053,16.173
70.7421,14.3975,11.8314,18.2836,4.51511
66.1292,22.7526,13.9404,12.9681,16.0108
37.6265,50.3603,26.7344,16.938,6.97067
92.9015,59.1117,14.7823,30.7396,30.9761
39.6952,46.8567,11.4408,27.6226,31.6729
39.1969,17.7918,20.2183,14.4121,30.2726
44.7985,44.9454,33.4943,35.9743,6.40568
96.1938,24.3911,4.26042,23.5903,18.3982
88.671,24.7031,8.75366,16.2469,19.9937
76.1565,15.5632,-1.31791,21.6204,20.036
23.6978,25.9194,37.543,6.20501,7.88411
90.2797,11.9805,18.8795,18.8704,13.704
69.4048,25.451,11.2137,26.6485,27.491
41.5398,12.9543,29.124,20.6407,25.7762
69.3962,68.6189,45.4705,27.2563,9.58284
97.5548,22.3358,15.0319,41.7684,3.00532
29.5876,31.145,38.3198,9.77998,3.27809
70.4191,21.6606,31.3467,17.7052,3.30802
85.3779,17.1031,19.321,31.0586,10.3405
57.8715,32.926,18.1173,21.0075,32.659
52.0618,28.2159,28.5995,27.0545,12.1405
73.8089,11.0718,-0.73383,11.004,6.06065
65.1972,8.3741,9.81954,7.58783,35.7584
76.1442,6.73994,8.81531,16.8381,10.5689
84.5583,23.8665,7.34191,31.6311,14.5048
96.2781,58.2405,5.96757,26.0416,10.0231
106.884,25.3747,8.61387,24.9029,42.9299
78.9441,6.33925,20.2206,23.9893,9.68474
80.1267,60.2697,12.8527,24.4003,2.50858
43.9025,22.9511,21.5677,14.2017,9.41722
92.0409,9.06703,16.0197,23.5408,22.7965
48.8912,22.0461,36.2368,31.8083,7.02082
4.61525,29.5429,18.6053,4.40839,4.60967
46.0359,54.5486,27.5167,26.3837,7.63197
98.073,12.0299,6.90284,20.2953,46.0742
74.0087,18.1596,30.6531,23.7399,5.95843
39.5208,55.3306,15.936,18.182,10.1093
83.1956,22.8671,-4.89607,16.1734,10.7442
105.318,35.6311,2.38446,33.9446,19.3821
79.7138,11.7727,19.564,21.472,0.666882
57.2535,3.47987,2.17372,20.4676,-5.42297
21.7292,26.1321,5.27097,11.4511,0.267698
89.5732,12.0757,26.0807,27.8103,5.89631
62.1336,54.6853,8.66824,23.2179,10.425
26.5153,97.9809,79.6384,24.3089,23.0619
64.5661,110.693,11.8026,26.7062,13.862
60.3924,35.9344,16.3164,19.6021,7.35997
56.6536,19.7984,29.6853,13.8989,7.22233
30.3873,20.515,20.6539,26.8348,5.29458
78.8916,17.1885,16.0185,21.4953,4.28885
13.5622,32.5172,45.9888,8.36039,7.5478
80.8026,46.6888,19.5196,24.2292,11.3965
43.3202,36.8983,30.0834,16.3289,16.0121
103.5,18.0357,0.142743,30.486,15.582
75.7669,47.1077,33.8452,26.5077,0.834366
16.4695,32.4199,38.1514,9.44394,9.77664
59.6759,64.7555,6.13102,17.8503,8.63831
115.084,17.3084,15.3199,34.9935,10.3857
81.935,33.2333,11.4112,23.7018,7.22831
58.9975,38.6011,10.001,16.0561,14.5467
67.4114,30.4889,12.6436,24.4727,1.12811
65.8283,25.3514,8.64279,17.9403,7.57977
51.8601,23.2835,12.0745,16.439,12.9274
53.6414,77.6978,22.4087,15.9757,-2.47013
33.0362,84.1233,25.7857,21.1949,4.7032
7.71462,82.1164,71.1688,7.9474,2.31691
57.1852,24.3704,20.6413,21.3644,7.81836
144.531,19.8842,4.47091,41.424,15.2981
68.4824,15.7553,17.9387,31.028,27.596
10.0145,39.2504,59.7506,0.540936,2.85555
126.713,26.7899,6.44955,13.429,16.8412
66.0389,14.3008,18.4878,21.8791,15.3419
51.8261,38.5764,6.88585,21.3117,2.27438
95.6114,16.458,11.077,16.822,5.77105
83.5178,40.6882,11.3045,31.9792,2.84676
10.6582,8.56621,46.7358,15.2647,27.1643
46.1167,14.7241,22.9211,16.7893,8.03849
111.623,10.4574,4.04661,33.9771,18.7849
145.915,57.8528,16.6927,25.6426,16.1297
56.748,12.1823,19.6731,22.072,14.7048
68.8616,10.4623,12.6333,24.4754,43.981
72.1172,14.348,5.12914,17.4824,-4.46033
131.795,23.7538,3.40422,34.4999,8.37454
32.121,16.7149,45.6373,18.0873,4.21353
22.4475,30.7953,28.4907,1.76129,9.53654
146.492,31.899,-0.774414,16.6595,22.7375
91.6382,27.6674,0.633203,25.325,3.73271
20.0456,22.41,52.2367,7.48699,5.11176
15.0099,40.8068,47.1248,17.3409,8.24803
50.3299,25.6618,5.32176,11.273,8.90477
64.7838,19.336,20.0439,18.9971,21.7455
87.1073,75.2277,11.6445,15.0544,8.50881
79.9544,18.8234,7.95565,23.9772,11.9977
32.6257,27.0871,26.6522,31.5944,15.1636
11.1835,55.0007,42.0408,17.7806,7.54051
60.9453,9.6585,26.7467,20.7946,13.2114
9.73179,35.9919,29.0224,6.30103,5.24123
66.3632,76.3501,15.6231,30.0452,8.93979
2.5745,30.3981,36.5746,6.58915,4.6194
47.3109,113.247,16.3944,24.1389,14.7937
38.9083,38.0623,29.0949,24.6059,10.7271
93.5338,30.3714,17.4067,31.6979,7.38824
62.5225,42.9126,38.2407,23.6863,19.5254
55.4262,74.1655,37.2296,16.0262,16.6462
47.3907,24.8362,10.5735,19.7109,3.71022
52.6718,14.8147,39.2797,23.431,9.91466
21.4311,11.8253,18.6254,21.5628,4.63741
34.4101,73.719,20.4607,9.42741,3.30033
129.017,73.0977,8.40128,30.8412,6.51629
116.116,16.3822,1.42612,33.8859,11.1642
66.3986,16.6664,16.4398,18.5075,2.13629
40.4102,13.4928,23.2001,6.60434,2.05906
53.5787,35.2529,16.6102,11.3247,13.4323
71.3381,47.4896,15.9927,13.4756,15.2217
58.6351,45.0451,31.3712,20.0397,5.69524
50.797,19.8586,37.204,12.6568,9.25917
30.283,43.4138,20.8149,19.2893,1.0178
59.9264,102.449,22.1843,20.1547,-2.43688
64.5794,15.2107,36.8571,20.7174,8.6502
60.5711,20.9484,5.10197,9.95446,2.25921
100.695,6.69653,-2.04067,26.0369,6.86741
37.4934,57.9374,11.5685,14.9608,12.1797
50.516,49.1163,11.8851,18.1862,3.55307
98.6608,13.0614,-1.48909,27.2281,1.80625
42.0882,40.7009,11.438,19.2813,16.9091
112.054,10.2564,6.21362,29.987,-1.1003
97.6437,44.7831,14.625,28.2918,14.8329
38.15,62.585,36.7299,14.2872,6.65727
35.5906,30.8258,15.4933,10.1779,6.88104
25.5892,41.84,23.7171,16.9536,-2.88012
90.6394,34.6191,9.45341,24.4529,48.5848
7.45734,28.5498,48.3736,11.9137,15.2917
68.6991,10.4184,2.78375,8.47996,4.21035
29.2191,43.6506,25.5809,14.7964,4.23742
24.9725,22.3383,31.2619,10.2521,5.83861
41.2534,108.145,36.1449,15.4402,22.6959
28.7963,54.2747,53.2195,15.0726,2.38562
77.481,70.0785,16.3472,16.8082,0.0660089
130.927,63.1344,14.5065,33.2867,0.136698
52.2342,18.073,15.545,31.281,13.2061
56.8015,49.0054,8.0302,26.3879,10.1465
16.1529,24.6509,45.9296,13.9941,-0.681321
94.3679,78.9451,1.88963,28.8716,0.198438
95.0184,39.5958,14.1665,22.609,10.4147
108.06,37.8588,12.2541,30.2622,17.2538
24.6181,65.684,20.1302,14.4752,16.816
127.351,16.6585,1.93164,17.5608,23.4609
70.5036,12.0398,14.8731,30.1417,11.6304
33.908,5.69265,2.73523,15.828,4.46354
37.0839,45.0608,10.8801,13.8537,12.0324
56.7621,28.7913,7.60048,29.0099,10.3015
60.9919,43.49,6.46981,14.8897,9.70696
44.2519,26.809,13.6199,22.8731,16.269
77.7052,12.5176,0.239618,13.4594,4.41422
36.1236,36.6263,22.7304,13.2001,4.08274
91.653,15.7943,6.26138,13.5299,6.67892
35.1155,22.0424,12.4323,5.23051,-6.41228
87.6808,57.3481,19.1544,31.212,17.7885
49.4307,33.0768,4.47348,24.391,-2.70001
35.3632,14.0035,34.3689,20.5096,2.69922
72.9073,46.4661,6.41256,17.6724,28.9844
86.937,24.9841,6.53667,18.6484,2.93974
110.821,41.3336,9.10636,27.9446,20.0305
111.064,6.51835,2.91402,17.762,6.70764
31.7563,83.7846,27.1645,10.0689,4.6604
55.6391,22.5489,25.28,22.7693,18.3651
16.092,6.15468,36.8802,6.39755,12.935
68.8025,37.4473,21.982,22.488,7.97083
61.5065,71.1107,11.2637,30.5297,12.6634
87.4907,55.2637,3.5126,26.8237,23.1664
43.779,12.5048,14.0917,21.5908,12.9417
71.1336,55.5203,21.736,19.6932,31.3775
21.5775,60.9395,27.5846,18.3179,1.84067
34.0019,43.5952,14.4801,29.6056,9.45736
88.3824,11.6706,8.27589,26.741,11.3685
106.457,4.29561,3.20419,13.3033,8.47485
99.9185,32.9807,6.06579,23.0771,0.579553
73.2759,46.5341,8.74444,19.3433,28.9295
82.7694,11.5817,21.989,32.8332,19.2759
46.4403,6.4444,19.6952,8.94589,13.2459
15.9555,32.1602,19.6972,7.91205,9.18237
13.8853,31.3705,46.5134,9.5234,2.30664
11.8402,25.6034,11.8264,13.5082,1.73338
4.08108,11.4003,18.8604,4.79723,6.19681
91.3533,12.2986,11.7006,15.204,6.68507
62.0169,18.0413,19.6418,23.9556,17.6333
31.7424,18.1201,34.0027,12.2607,10.7944
101.552,32.2526,7.5559,27.2331,17.1714
32.8216,40.056,20.7053,13.9027,14.4601
29.4283,53.0561,26.4505,20.1238,11.5076
22.3071,15.3768,62.2741,18.3702,2.41974
92.9897,11.2044,16.2264,31.1683,15.3619
52.6613,16.8936,16.817,17.2166,14.7656
89.4265,3.14967,-0.395225,23.8375,17.9791
119.359,24.5324,19.093,26.2951,17.4262
27.2759,66.2074,25.5925,12.2633,3.14501
74.0177,18.2168,23.7291,24.1689,7.11576
44.8322,30.442,7.28028,22.3066,5.0448
31.4173,43.5168,22.7524,26.0505,16.4304
61.9882,5.22361,6.93663,18.0981,7.043
83.9487,15.0543,14.6477,20.2912,7.92602
26.1406,23.3553,25.743,10.9615,8.94031
79.9149,50.1935,20.148,29.4766,16.4383
25.1498,8.1341,13.4914,7.54005,-4.02322
47.2299,42.5173,46.6785,26.6331,2.51424
7.24711,56.3475,29.4866,1.61934,4.97379
62.3788,15.4479,10.8516,31.5162,2.84732
62.7224,48.0671,6.58712,30.9944,8.63676
111.056,34.6647,14.1955,20.3523,22.9124
50.8291,18.9853,13.1291,18.2978,4.83604
20.0039,10.7801,33.009,9.64763,2.70664
126.065,18.4053,2.92782,16.5756,18.4639
50.5937,20.3814,14.3075,10.8914,2.53236
150.512,11.5907,13.846,32.8369,19.7609
74.2286,28.1147,11.7842,24.6611,23.5734
103.541,83.0097,8.83909,20.1713,28.9538
41.5204,34.1324,33.0042,23.0621,4.25875
88.2438,24.4562,1.91714,29.5832,15.382
39.6808,29.4789,37.3554,26.4694,13.7731
133.873,56.4499,13.9826,41.9436,10.5138
57.169,76.2862,34.8939,21.5821,23.0552
112.93,58.9975,13.6542,26.6166,-5.0134
29.8211,18.4579,47.4922,12.9341,12.8115
42.6354,53.0703,22.6308,28.3411,5.13517
21.8677,26.8297,11.7943,14.2692,-2.41945
47.2623,48.7063,33.0394,16.4737,16.609
51.7986,72.8958,9.46349,18.3485,6.47171
48.6084,135.175,18.008,23.9106,6.68265
120.404,30.7794,15.5965,43.8558,7.61293
128.048,35.01,4.96169,37.7765,9.64452
74.6275,32.0932,8.29201,31.0142,-1.41931
60.6969,61.6723,37.6947,19.6247,16.8923
124.691,35.943,-1.18885,34.5205,25.9246
53.9225,69.7212,14.8992,22.3921,3.54968
79.3717,16.2351,14.6986,20.5292,12.4726
113.897,36.4627,3.92792,20.5033,8.41627
43.9881,62.1032,42.4581,26.7819,11.4793
76.9488,4.36428,9.24659,20.8042,11.4363
38.1923,3.98613,7.73749,8.87109,1.80915
137.486,50.763,-1.20085,40.9217,5.29308
126.223,70.2226,17.138,34.7011,23.5104
102.536,16.335,21.422,28.8437,5.7088
33.7687,17.256,15.246,12.9187,1.14241
63.7708,28.3963,24.8538,27.8983,1.1097
104.835,21.7036,8.11305,38.8243,11.5422
96.5463,3.16764,8.75715,36.7792,5.56375
56.5423,30.4808,4.78893,21.3867,5.1121
55.5715,32.2414,5.86206,15.7739,9.66826
57.452,14.7428,11.62,28.7257,5.19205
93.4448,56.7635,2.63417,35.1262,5.92036
105.564,22.0954,20.1763,16.561,40.9119
91.1675,65.5544,19.2763,30.9414,3.63241
56.2144,10.969,14.6913,17.0573,8.16122
84.1138,16.8582,-1.10962,19.7334,4.44605
43.9129,19.8733,25.4079,18.1465,2.80614
106.957,39.3078,4.83182,17.5725,4.85597
49.6589,13.3558,36.2087,15.6895,13.5171
31.8385,66.7119,23.4322,25.0802,10.1745
36.6937,28.3653,19.2936,14.669,6.29734
16.7348,59.4788,56.7653,6.52771,5.00313
99.2918,42.8642,15.4088,12.6091,9.62034
62.78,51.1962,27.6544,21.065,21.0529
10.5216,68.9538,64.384,11.4572,8.50918
73.6329,45.3783,38.1357,21.2298,11.5558
39.3954,22.258,29.1378,24.2315,7.16255
67.4844,33.4938,34.2867,17.6873,-2.79815
21.7323,22.9034,66.1126,20.8447,2.20851
66.3151,41.1216,10.6682,23.9762,13.2415
49.4395,19.4644,11.1066,13.141,3.24979
88.7466,50.3976,15.8962,32.5047,1.14221
107.469,6.6051,3.72688,23.8258,-2.54486
96.4177,17.0018,12.7127,20.0834,12.2182
36.5307,39.4942,20.9215,26.2233,4.57981
85.5512,7.7382,5.72341,24.3089,2.94643
23.4844,36.6866,37.3125,15.9435,9.21262
81.5018,8.11484,4.80824,34.9025,4.80848
25.4912,43.0226,40.8336,19.0476,4.23021
68.9338,14.4747,7.64344,10.874,10.5353
58.8727,21.287,7.78099,15.2794,4.11239
44.9321,18.1506,24.4682,16.2647,11.5962
24.3339,22.3341,36.213,14.3259,10.8826
57.0388,20.5138,28.0968,37.3895,18.052
33.5563,51.2141,31.9878,14.6881,0.267495
181.315,14.6827,7.30445,40.6782,5.87303
20.2247,9.15085,20.808,11.9112,5.77903
57.7486,50.3784,19.3934,25.3666,5.76919
48.7001,23.5204,24.7084,17.934,9.50875
73.3787,48.8684,18.6473,30.4405,14.6964
120.841,41.0815,15.3781,31.3199,10.7774
122.585,45.9086,2.22289,29.8648,27.8786
27.3971,25.7256,6.43729,16.5419,5.21557
76.1582,13.1312,15.3578,26.1453,5.68125
73.7355,8.77606,16.5547,27.3121,2.73422
100.947,14.8658,28.8729,30.7542,18.1618
37.2025,21.0819,7.4137,22.7618,6.13276
94.2584,39.9847,9.9858,10.5028,2.45438
8.61622,96.6806,28.0243,4.34956,0.235615
64.1229,34.134,3.11415,33.3637,-1.46019
44.985,55.8921,21.9227,20.8453,3.55937
77.8501,20.4454,11.0289,20.1718,2.21639
117.028,29.837,6.44276,27.4829,14.0468
79.5209,64.1841,19.0179,30.1051,7.59492
55.9158,7.82019,13.5,20.4083,21.5958
46.6552,112.403,31.8183,22.8025,30.0679
99.901,3.45673,2.40402,23.3944,23.4642
46.0091,24.7253,15.3803,30.0019,10.876
66.0342,19.6704,14.3763,22.8567,12.9918
45.4363,26.1264,4.4362,23.0387,4.96217
51.1166,11.3348,29.3259,22.3463,10.2344
68.4156,9.91229,4.49323,15.9019,4.79625
83.7463,34.1306,13.0005,31.9451,-3.65763
74.6494,30.2481,13.0718,21.3301,11.4981
50.1123,46.3075,5.62232,31.5009,0.467627
65.6455,34.8562,24.505,35.4095,5.70782
66.1427,26.9126,25.2754,18.4533,3.44496
23.876,3.68466,9.52723,11.9726,2.76786
35.7396,133.732,24.2868,23.6235,3.79826
60.2854,37.1907,12.2927,19.0881,18.7858
87.0429,21.0093,16.0639,16.3562,-0.756126
90.3414,57.7516,11.102,33.1168,10.91
42.6785,63.6101,14.8074,12.4984,8.94553
56.54,52.6066,21.0612,19.8845,4.96005
88.0268,33.5882,12.4792,30.6819,31.5187
-0.719567,53.546,15.3962,9.26493,2.03924
17.8496,60.849,32.8776,16.7066,13.655
40.3425,25.9792,12.7923,26.6471,5.72831
45.1432,38.0436,23.9459,14.9354,-1.63164
16.745,51.8289,36.7421,7.28035,1.30161
92.5133,34.0818,7.92614,18.5862,4.38554
31.9148,17.6099,18.6357,8.57789,3.16938
33.3944,92.5748,58.2803,8.87484,5.66574
16.9529,10.2428,33.4208,21.3947,10.692
41.9791,5.9183,31.3301,19.1159,9.89531
67.0161,108.76,18.7569,25.3239,14.8094
14.2331,87.0618,56.2272,15.0853,2.66088
76.3452,18.7175,7.15677,15.7035,3.80616
40.5923,38.6265,8.43096,24.0812,3.61997
27.2625,38.7132,34.2932,13.0759,5.10967
102.335,4.2846,4.50821,27.1208,5.73407
77.8215,26.4101,13.6691,18.8526,15.8949
81.1017,28.3752,14.9206,23.8376,7.34003
63.0918,85.7153,10.5274,13.5705,-1.78821
62.8718,30.139,11.3036,29.3741,-1.14531
58.697,35.2294,5.40158,19.1946,7.60102
111.886,42.3488,6.13864,30.6136,8.61079
70.7405,0.670598,5.56975,11.2236,3.43323
61.8827,35.0621,8.74496,8.75476,4.61993
61.0578,3.36918,13.665,21.7687,29.2389
61.0642,44.6839,6.69228,20.9791,3.93272
32.526,18.8907,22.0071,16.5253,0.638482
127.913,21.144,7.193,27.0298,11.7214
32.9211,21.9807,24.5511,20.9927,-0.594975
35.8169,31.0568,32.4591,15.2376,2.76547
95.4885,17.1358,10.4396,20.9905,18.1679
16.9974,16.2231,18.1068,8.41678,0.635208
113.804,58.6589,7.88889,37.7666,16.3407
32.0452,68.8757,12.3313,20.004,-2.29292
33.8,15.599,52.1057,11.3698,6.17782
66.5706,20.1346,29.496,19.8891,3.10601
10.5648,40.6797,28.776,16.7992,2.07275
91.8981,24.4668,21.2338,35.4152,5.26038
54.5,54.1256,15.9867,37.0399,17.4453
84.7573,104.465,17.306,31.6575,29.3994
87.1473,38.3162,7.92882,34.5663,22.9009
61.5827,8.75962,16.5867,22.449,3.63987
69.7766,25.7944,17.6539,27.1903,0.828778
58.9953,14.4785,7.4288,18.4021,9.25513
50.3444,18.3776,26.8112,19.6541,2.46949
55.5684,38.8711,17.058,16.8514,5.78321
21.9956,19.9656,6.09287,12.5233,-3.31541
48.4353,50.081,14.5018,25.4557,12.3989
4.23957,76.3095,27.3104,-1.02359,4.59226
111.623,32.5977,17.9656,36.2431,47.8093
123.116,32.6078,3.56909,23.5558,36.3276
83.0975,52.7598,11.1696,38.1626,6.18339
69.7859,39.3592,8.22246,33.4592,36.6221
46.0193,8.64533,25.0947,17.8717,16.6111
44.9826,12.6027,14.2831,9.79197,8.17425
95.5377,82.0002,23.7466,23.1236,-1.2211
110.851,88.8697,22.3231,43.0614,11.3951
93.6123,22.327,4.78182,11.6553,20.1865
25.7057,7.02713,7.52633,9.3036,4.45438
39.9022,21.03,35.5064,12.5448,14.6545
36.4545,62.5859,29.6332,18.7115,3.48463
42.499,65.3045,15.3037,9.86438,-1.65122
68.3909,8.08785,35.3001,23.9326,5.11023
122.659,95.5317,8.04854,38.8916,13.5223
