ALJARAFE-O3-AT_IN,ALJARAFE-PM10-AT_IN,ALJARAFE-NO2-AT_IN,ALJARAFE-TMP Media-AT_IN,ALJARAFE-VV-AT_IN
61,11.8333,8.23167,17.2067,7.41166
42.1667,5.8333,24.6633,14.0367,15.3367
67.1667,5.6667,9.05167,16.5383,14.6617
82.1667,15.8333,12.6017,17.5767,13.8367
93,10.8333,6.31833,19.3283,9.08
93.3333,27.3333,12.715,23.6667,9.94
91.6667,13.8333,7.85666,23.3383,4.90167
97.8333,16.8333,13.7483,25.3417,11.0267
95.6667,12.3333,12.2367,27.1417,13.865
94.5,20.5,12.85,27.365,11.9083
90.6667,11.5,10.3133,24.1367,14.5683
84.3333,16.8333,10.37,20.24,10.8617
81.1667,22.8333,12,24.2483,11.0117
64.6667,24.3333,18.63,23.3433,9.41501
56,13.1667,13.1533,13.565,9.19167
48,14.5,10.345,10.6417,5.02334
40.3333,14.5,19.9883,45.333,9.94833
38,14,19.183,11.73,65.5
28,18.1667,22.4133,10.42,5.98667
32.5,13,23.4567,10.4017,8.82
31.8333,18,23.78,9.90667,6.07999
14.3333,14,39.174,8.59499,6.02501
11.3333,17.3333,47.3817,12.815,6.10334
4.5,17,49.2517,9.55,3.09166
4.1667,22.6667,44.2767,8.97834,2.40334
13.1667,40.8333,44.9283,15.6217,13.6267
28,11.6667,23.2867,13.1833,4.45666
48.1667,8,14.4683,9.24667,7.66833
61.8333,9.5,9.61666,14.2467,5.43
76.6667,6.6667,8.36699,20.27,13.75
91.1667,11.8333,5.00333,19.0667,7.68
98.6667,5.3333,9.82834,29.4717,15.2817
105.667,15,7.54333,23.9433,9.07834
106.833,17.6667,7.39833,23.0583,8.10001
105.5,16.6667,10.1683,28.595,9.73667
97.5,19.8333,12.4383,27.435,10.94
78.3333,35.8333,20.2197,22.8067,8.98334
61.3333,39.3333,24.8433,23.6267,12.8867
62.8333,31.1667,16.0017,18.92,5.74167
69,22.6667,9.38167,17.06,8.11168
72.3333,26.3333,13.7517,19.6233,11.115
72.3333,40,14.63,23.7633,13.9067
72.8333,34,15.775,19.0583,11.43
55.5,35.6667,24.4367,19.6,11.44
48,34.3333,25.525,18.8217,12.9333
34,29.6667,26.1637,13.3067,11.81
51,19.5,14.08,13.1433,9.96833
42.1667,26,18.8917,13.0017,9.71834
57,17,11.7717,13.4267,8.48999
67,5,11.8567,20.655,11.0567
62.3333,8.1667,8.97,14.3983,8.48833
67,14.3333,8.24166,15.395,8.75
86.8333,18.3333,8.20833,19.2367,10.55
93.3333,21.5,10.0667,23.4817,7.59501
98.3333,20.5,9.89,23.88,9.68834
94.3333,14.5,9.15499,22.2817,9.49001
87.5,10.1667,7.31501,21.8267,11.555
86.1667,9.6667,9.19167,21.0067,4.48835
91.6667,14.8333,15.105,26.6183,11.8333
91.5,17,10.0933,18.9917,10.0533
81.3333,20.5,6.30167,16.42,6.82666
74.5,29.1667,9.14333,19.4183,11.805
60.8333,24.8333,13.09,14.885,5.789
56.6667,17.6667,16.225,17.62,8.14835
55.1667,23,15.865,15.88,7.55333
76.6667,14.1667,10.3167,19.1267,11.6717
78.5,15.3333,7.04167,16.5283,6.31834
73.3333,13.8333,10.6483,17.06,13.12
71.3333,16,7.115,17.2783,7.73167
74.1667,8.6667,6.55333,16.285,5.96166
71.8333,13.6667,7.79668,16.5983,8.79
61.5,9,6.65166,15.5917,5.27166
53.6667,9.8333,12.25,12.2333,11.0233
66.5,5,16.76,22.0483,8.79
72.1667,8.5,6.29833,15.425,65.5
84.8333,8.1667,8.06166,21.3983,15.3567
91,5.1667,11.2767,26.8,13.1767
97.3333,10,9.58833,26.2367,13.9883
99.5,13,10.4367,23.675,9.23833
103.333,7.1667,5.41166,26.9117,3.95501
97.6667,6.6667,11.7533,27.4583,17.2633
97.6667,11,12.8617,28.7417,12.8183
94.8333,11,8.20667,20.05,10.1333
87.5,9.1667,9.80167,26.3117,12.515
75.1667,28.3333,13.0183,21.7683,8.46
67.1667,29.3333,11.462,17.2967,6.92501
63.5,22.5,12.645,15.795,8.52499
55.6667,22.8333,15.585,16.37,10.9317
40.3333,14.3333,14.709,11.2083,5.045
55.5,17.1667,14.44,12.32,7.56833
56.1667,9.5,9.155,13.5083,7.32832
54.1667,11.1667,18.0433,15.5883,11.3633
48.8333,14.5,13.5333,13.4333,5.14833
46.8333,13.6667,16.7967,14.3417,8.42167
44,9.1667,15.165,15.775,9.86501
26.1667,11,20.351,10.7217,4.10167
21.6667,21.1667,27.0717,10.8083,3.43833
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
75.6667,8.3333,13.8333,17.6433,10.365
88.5,15.1667,9.6667,18.1317,9.70167
94,11.3333,8.6667,23.8767,12.3717
98.1667,7,7.5,30.5667,15.7033
102.667,7.8333,7.8333,25.31,7.78834
108.5,13.8333,6.6667,23.085,10.2333
112.5,12.3333,6.1667,30.6567,12.315
110.333,17.6667,8.3333,26.05,11.51
97.3333,38,8,26.805,11.21
85.3333,24.5,11.1667,19.4633,9.55667
90,20.6667,6.3333,22.5417,11.2617
95.5,22.5,5.5,20.7717,11.3817
91.6667,32.5,5.8333,24.0467,11.0833
83.8333,27,7.3333,17.995,13.42
80.1667,20.5,9.6667,16.9567,9.67167
76.6667,24,9.6667,18.685,11.12
65.1667,26,12,16.7333,9.99834
73.8333,19.5,9.8333,17.4617,6.21667
59.8333,22.3333,16.5,14.505,8.43836
45.6667,19.8333,26.8333,17.4033,7.58166
31.6667,19.6667,41.6667,13.375,8.44334
36.1667,22.3333,36.6667,18.08,5.23
46.8333,16.1667,34.5,18.4367,9.19166
75.5,20.3333,18.5,21.7517,6.76833
101.833,12.1667,5.1667,22.5967,8.775
107.333,10.5,5.1667,25.611,12.9767
112.667,19.5,5.6667,25.7167,7.36332
116.333,16.5,4.3333,27.1333,7.975
117.5,18.5,4,30.1867,7.305
121.5,18.8333,4.3333,28.0033,8.26333
122.833,22.5,4.5,31.6483,10.4067
100,34.6667,5.1667,25.7983,8.47167
86,55.5,6.5,22.86,8.47667
79.3333,43.6667,7.5,22.6033,9.50501
83,28.3333,7.3333,22.315,13.3
75,26,8.6667,21.4783,14.5903
77,15.6667,6.5,21.7383,21.7517
76.1667,26.5,6.3333,18.235,11.89
78.8333,15.8333,5.3333,17.1133,6.53834
74.3333,30.1667,5.8333,20.145,11.98
75.6667,24.3333,5.8333,16.7767,12.285
75.3333,26.1667,6.3333,21.2767,16.04
70.8333,28.8333,5.5,18.4283,16.1183
68.6667,46.1667,7,21.1,5.63001
46.6667,35.3333,19,20.295,5.55833
54.5,32.5,10.3333,18.1933,8.905
65.8333,31.8333,7.3333,19.7383,12.325
84.3333,24.5,6,18.8233,10.3083
92.1667,28,4.8333,25.785,6.70002
97.3333,30.5,4.1667,24.5157,9.20165
100.333,26.1667,3.1667,25.9717,10.1617
99.3333,31.1667,3.1667,28.355,8.96667
94,29.6667,3.1667,22.52,9.54866
95.6667,28.1667,3,24.44,8.80499
97.6667,18,2.8333,27.4267,3.99001
97,34.3333,3,27.4367,9.59667
85.5,50.5,5.1667,23.3617,6.875
78.6667,56.6667,7.5,20.8817,5.87665
75.1667,42.3333,6.5,23.095,7.44833
72,21.8333,6.8333,15.8167,13.1283
49.3333,43.1667,11.8333,18.4017,5.93666
43.8333,42.6667,15.6667,19.0367,3.18
47.5,33.5,8.8333,15.2517,3.38167
37.5,31.5,9.3333,15.6183,4.30498
31.5,26.1667,8,18.33,1.91166
16.1667,28,11.1667,13.8217,1.52167
17,34.5,17.1667,12.805,2.79167
2.6667,37,33.6667,10.4883,1.59501
7.3333,39.3333,35.5,9.72166,2.84332
22.3333,45,31,20.59,4.58167
37.6667,6.6667,24.5,12.8283,6.645
52.5,38.8333,28.5,22.6167,10.7853
68,27.8333,25.6667,20.1467,9.34667
86.6667,32.8333,21.1667,25.295,7.96998
103.167,23.8333,14.6667,29.453,12.615
112.333,17.6667,13.3333,31.5517,11.02
121.333,22.5,10,32.9467,10.933
129.5,22.1667,6.5,32.3683,7.23833
123.667,24.5,5,37.3783,5.65667
115,28.3333,7.1667,29.9567,9.15267
101.333,46.3333,9.1667,26.5267,11.9267
89.5,37.6667,11.5,28.1667,15.525
79.6667,33.1667,16.6667,24.2017,11.305
75.3333,29.1667,12.8333,21.085,9.73167
58.1667,33.6667,11.6667,19.4767,6.73166
48.8333,48,10.6667,21.81,6.15166
35.1667,59.3333,8.5,18.3283,2.67666
36.5,44.1667,8,19.605,2.76833
36.8333,46,10.6667,18.2317,4.24835
35.8333,39.6667,8.8333,17.2717,2.78833
34.3333,36.8333,7.8333,13.4117,2.01833
35.8333,31.6667,8.5,17.1867,2.31499
31,36.8333,10.3333,17.9317,2.45832
39.3333,36.5,11.3333,18.72,4.58499
50,10,9.8333,9.89667,3.42501
59.3333,29.1667,8.1667,18.2817,7.64001
72,27.1667,5.5,20.1817,8.60833
82,14.8333,5,18.2067,7.75999
92.3333,10.8333,4.6667,17.4867,8.51999
96.1667,21.3333,4,26.0133,7.06666
94,17.6667,3.8333,23.6283,4.60666
89.8333,17.6667,4,21.4517,8.71166
89.1667,10.8333,4.8333,17.4167,10.2483
87.5,13.1667,5,21.9283,13.5233
79.1667,35.1667,5.6667,21.0233,13.035
67,42.6667,6.1667,21.3533,7.17667
61.5,25.1667,7,17.4817,6.07501
57.6667,21.8333,6.6667,45.333,9.48333
48.3333,33,6.3333,19.1067,2.61168
36.6667,28.8333,5.8333,17.0233,1.78167
34.8333,27.3333,5.5,18.3917,1.65666
31.8333,37.1667,5.3333,18.785,2.06332
33.8333,41.8333,4.8333,16.43,2.05166
38.8333,35.8333,4,16.46,2.58334
38.8333,31.1667,4.1667,17.82,2.48
29.5,28,5,18.2683,1.88334
29.8333,20.1667,6.1667,18.1117,2.72167
37.6667,17.8333,5.8333,16.6667,2.72
53.1667,7.1667,4,17.2567,6.33999
58.8333,5.5,3.8333,17.4567,12.3183
59.5,6.8333,4,16.0667,8.38166
63.8333,9,3.6667,17.4717,7.73333
67,6,3,18.5467,7.45334
67.1667,5.5,2.8333,14.7217,6.84167
67.5,17,2.6667,25.8317,8.34501
73.8333,10.5,3,20.0117,8.71999
76.5,9.5,3,21.8583,8.42
72.8333,22,3.3333,22.8267,8.59168
69.1667,24.1667,3.8333,23.1633,6.89168
61.8333,27.6667,3.8333,18.145,7.69833
59.1667,21.3333,3.5,19.1017,11.9517
55.6667,17.6667,3.5,18.71,10.3083
50.8333,17,3.1667,17.7833,10.245
48.3333,18.6667,3.5,17.98,6.95667
46.6667,18.5,4,17.3783,5.18501
40,19.3333,4,16.12,4.17334
33,17,4.1667,17.17,1.75166
28.5,20.8333,4,17.5183,65.5
32.8333,16.1667,4,17.5817,1.92999
35,18.3333,4,16.37,2.575
36.6667,15.1667,4.8333,16.3433,2.97834
44.3333,6.1667,4,18.2017,7.09667
64.1667,8.6667,3.3333,20.075,10.3417
64.5,25.1667,3.8333,18.595,10.2717
60.8333,19.3333,3,20.595,15.31
65,6.3333,2.6667,17.59,6.53834
69.1667,5,2.8333,22.8617,10.9067
79.1667,8.1667,3,17.8267,6.52167
83.1667,6.1667,3,20.7467,7.45
85.3333,17.8333,3,20.725,8.34167
82.3333,39.6667,3.6667,25.3633,6.44167
80.8333,22,3.8333,25.485,6.18666
80.3333,21.5,4.1667,24.0617,5.72166
79,38,4.6667,21.53,17.8917
70.5,24.3333,5,17.2417,15.8083
62.8333,25.1667,5.8333,19.0783,7.93
59.1667,22.8333,5.3333,16.7,8.51
54.8333,20.1667,4.5,18.9483,5.765
54.3333,13.3333,5.3333,16.1083,7.65732
55.5,13.3333,4.8333,11.265,2.52067
56.8333,15.8333,4.5,16.77,7.18335
55.6667,12.3333,4,17.0617,5.95833
53.3333,9,10.1667,10.2317,11.7973
38.6667,18.6667,18.8333,13.3167,6.84667
37.6667,19,23.1667,13.9433,5.74667
53.3333,13,16.6667,12.655,6.54166
59.8333,12.5,13,13.4783,8.53999
72.3333,7.5,7.6667,14.9467,7.30833
83,10.5,6.1667,18.0933,13.4633
86.1667,9.1667,6.1667,24.96,14.8683
83.6667,12.6667,5.8333,16.795,10.9283
87,7,4.1667,21.04,5.71
86.8333,13.6667,4.8333,17.8133,10.99
87,10.1667,4.8333,18.2367,7.14833
87.3333,12.5,5.3333,20.36,11.6017
87.1667,16.5,5.5,20.3717,16.3333
81.5,22.6667,5.6667,16.7833,10.5133
77,19,6.5,19.6933,21.455
70.6667,14,6.8333,17.3867,10.3183
64.6667,19.8333,7.5,16.195,11.2867
48.5,16.5,6.1667,13.51,3.41668
32.8333,14.8333,6.8333,17.0733,3.46334
30.1667,18.6667,5.6667,17.05,2.56334
26.3333,12.5,5.1667,16.5917,1.64667
32,12.5,5.1667,18.1467,2.00833
22.3333,15.3333,11.6667,15.155,1.85167
17.5,9.3333,13.6667,13.7433,2.41167
10.5,16.6667,27.8333,12.5667,3.70167
14.5,12.5,30.1667,9.58333,5.755
12.1667,60.3333,49.3333,15.4133,6.41499
17,12.8333,53.1667,17.8133,7.885
36.5,36.6667,42.3333,18.9383,7.2
61.1667,14.6667,25.3333,21.115,8.51167
86.6667,18.6667,13.5,23.65,11.3433
94.8333,13.8333,11.3333,23.67,9.12333
103.333,7,8.1667,25.78,4.86334
111,24.1667,8,28.105,9.60833
117,17.1667,5.5,30.64,6.69333
111.333,16.3333,5.1667,26.8767,6.63333
105.833,19.8333,6.5,26.2533,65.5
94.8333,33.1667,9.8333,25.84,10.475
82.1667,27.5,11.8333,23.6533,13.4617
73.8333,23.1667,13.3333,19.4433,13.145
72.1667,12.5,11,20.7683,11.3033
67.5,31,11.1667,20.2033,7.09833
53,29.1667,11,16.2833,3.94833
34,24,9.5,15.76,2.51666
42.5,20.6667,10.3333,9.51001,4.30833
48.6667,15.8333,9.8333,10.6583,5.97833
41.5,16.8333,14.3333,11.11,5.33165
48.1667,17.6667,20.5,15.27,8.93333
36,23,32.3333,16.2467,3.77333
27.5,14.3333,38,13.4317,7.93999
52.5,5.5,23,16.3667,15.745
64.8333,14.3333,15.5,15.6883,10.5733
78.5,8.1667,10.1667,18.0283,8.84334
88.1667,13.1667,7.1667,22.2933,17.9933
93.8333,8.6667,5.5,23.08,14.9417
94,9.3333,5,17.7617,8.38666
89,8.6667,4.3333,18.05,4.71833
91.5,6.6667,4,22.8867,5.23334
88.6667,9.5,4.5,20.7667,8.15667
84.3333,6.5,4.1667,19.6283,6.54835
79.8333,15.6667,6.5,14.5167,10.9333
68.1667,24,14,20.9133,12.0783
64.3333,15.5,13.1667,17.4867,5.39166
70.5,10.3333,8,16.38,12.3233
72,5.8333,6.3333,16.2167,14.8983
74.1667,6.3333,5.5,17.3137,8.225
76.6667,9.1667,4.3333,18.9667,5.49834
75.8333,8.6667,4,17.3483,6.37166
73.8333,11.6667,4.3333,17.65,7.92665
71.6667,8,4.8333,15.6817,10.165
65.5,12.3333,8.1667,15.28,14.72
62,11.8333,10.6667,13.4583,6.333
35,18.5,34.3333,14.6283,8.58335
23.1667,14.6667,48,16.465,7.21
54.2783,28.02,19.2067,17.0733,8.96167
67,16,11.2,16.41,9.06833
77.1667,14.6667,8.1667,17.6883,10.8733
84.6667,12.8333,7.6667,18.9783,11.95
90,15.1667,7.6667,20.0633,9
94.1667,27.5,7.8333,24.1183,7.26332
97.1667,18.3333,7.5,22.805,10.1633
98.6667,7.5,6.5,25.2283,14.1533
92.3333,16.1667,5.3333,17.72,10.5467
88.3333,9.1667,6.1667,22.7317,12.1483
81.5,13.3333,8.1667,17.85,8.72334
65.8333,25.5,19.8333,19.345,10.68
44.1667,21.8333,40,20.7683,9.42001
64.6667,23.5,26.8333,19.4233,5.68833
69.6667,12.8333,19,18.4667,7.36334
68.5,8.3333,16.6667,16.3683,8.02334
41.3333,17.3333,24.5,14.06,5.09
25.6667,42.5,25.6667,18.8,7.79332
42.5,35.1667,20.3333,45.333,9.48166
57.5,9.6667,9.8333,16.345,5.91166
55.5,15.1667,9.1667,14.8767,4.39167
52,14.8333,10.8333,12.7167,5.185
45.8333,12.3333,16.6667,14.1933,5.97001
35,11,24.8333,11.5633,5.21667
48.1667,6.3333,18.6667,17.3967,9.9
56.1667,10.5,18.3333,19,10.2583
65.8333,8.6667,19.5,17.1183,9.88
82.6667,18,14,20.195,12.17
100.833,19,8.6667,27.6267,17.6267
115.167,14.8333,4.8333,23.815,11.9817
115.5,11,3.6667,24.95,11.89
118.333,12,3,28.3833,5.09334
109,9.1667,3.5,24.6017,12.5917
106.5,13.3333,4,22.46,6.935
100,19,7,22.605,8.13001
80.8333,17.5,11,19.4583,6.85667
81.3333,36.3333,12.5,24.595,7.69668
62.6667,32.1667,21.8333,20.4767,6.325
60.1667,20.5,17.1667,15.7467,10.6583
62.8333,10.6667,14.6667,16.8217,7.98833
48.1667,17.3333,17.8333,14.8283,8.05167
27.3333,31.5,19,17.1133,10.4883
41.6667,42,12.6667,17.4183,5.14333
46.8333,15.1667,9.8333,8.79834,5.00167
44.5,14.6667,11.8333,10.5183,4.26333
43.6667,26.5,11.6667,13.2117,5.31667
31.8333,25,19.3333,14.7567,5.90167
25,25.3333,25.5,15.03,5.535
43.5,9.3333,16.8333,14.7667,9.175
55.5,22.1667,15,15.26,65.5
70.1667,19.3333,14,18.8983,10.3267
88.1667,18.6667,13.8333,25.0517,12.48
111.333,21.8333,8.1667,27.295,10.93
128.333,23.5,6.3333,32.5683,7.38333
131,23.3333,4.5,34.7267,9.25167
128.167,29.6667,4,35.955,5.72166
121.667,29.3333,4.1667,33.18,6.93334
117.5,33.1667,4.1667,29.9933,9.14001
107.833,22.8333,4.1667,28.3733,5.88166
88.6667,29.6667,8,22.0333,14.3417
81.6667,23,9.8333,16.9517,9.685
66.5,25.1667,12.3333,45.333,6.085
59.3333,28,11,18.8417,5.92335
51.3333,34.1667,8.3333,16.7667,5.62166
32,50.1667,10.5,21.045,4.66834
30.5,58.1667,9.6667,18.6683,2.025
37.6667,51.6667,8.6667,18.435,3.97167
35.8333,54.6667,8.1667,18.4233,2.68999
33,48,7.8333,19.275,2.73
19.5,58.1667,10.1667,16.7917,1.42666
21.8333,60.6667,11,18.7033,1.92
24,45.6667,10.8333,19.09,3.55999
16.3333,38,17,13.77,1.825
40.8333,27.1667,17,15.3967,8.95
52.8333,36,23.8333,18.27,5.69
67,30.8333,19.8333,21.29,10.11
88.1667,21.3333,16,24.5683,5.99167
105.833,28.6667,11.1667,27.9017,8.95834
112,23.3333,7.6667,29.1517,8.54501
117.167,17,5.3333,31.2883,6.65666
103,27.5,4.1667,31.2883,5.69999
90.6667,27.6667,5.5,22.3583,14.08
80.1667,24.5,5.8333,16.0367,9.79668
65.5,32,7.1667,19.2317,13.3267
63,24,7.8333,13.57,5.85334
53.6667,28.6667,7.6667,18.6033,5.68833
46.5,26.3333,7.6667,11.2117,3.56833
44.5,22.3333,5.3333,18.5933,2.29331
41,26.1667,4.5,19.235,4.06166
48.6667,18.5,4,21.315,7.92834
49.3333,26.3333,4,21.6517,7.56334
43.3333,23.6667,4.6667,19.5967,5.34667
34,17.8333,5,16.1767,1.66333
26,21,8.3333,17.0083,1.64833
18.8333,27.1667,10.1667,15.9033,1.46999
23.8333,36.1667,11.5,15.7433,1.44334
36.5,25,8.3333,18.0833,1.65334
47.8333,7.6667,5,13.785,2.63833
56.1667,20.6667,4,19.35,6.575
62,21.5,4.8333,13.6533,3.93001
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
70.3333,29.3333,3.3333,17.995,12.6583
62.3333,37.5,3.5,21.8667,7.155
53.1667,61.5,4,20.9667,4.75168
45,34.6667,3.8333,20.6317,4.37333
45.6667,9.6667,4,19.3983,6.38834
52,16.1667,3.6667,19.4217,7.595
64,7.1667,3.6667,19.0533,65.5
65.1667,24.1667,3.5,17.555,8.63167
62.1667,32.3333,3.8333,20.0467,9.29833
58.6667,34.1667,4.1667,19.215,14.0417
53.8333,31,4.3333,20.54,6.95833
49.8333,27.3333,4,45.333,7.98667
45.6667,22.5,4.3333,20.6117,5.83
50.3333,22.3333,6.5,16.3583,4.285
57.5,28.1667,9.5,17.005,8.00332
38.6667,23.6667,24.3333,13.1833,4.41
38.3333,26.3333,30.6667,16.1317,7.61501
53.1667,19.5,20,17.2783,8.97667
62.8333,14.6667,11.8333,18.8367,7.88334
72.8333,9.3333,9,16.6217,7.23666
79.1667,16.5,10.6667,21.8333,4.75166
88.8333,21.1667,7,19.3117,8.68834
92.3333,13.1667,4.1667,26.4017,6.05667
94.6667,14.5,3.5,26.5833,6.405
96,5.8333,3.6667,26.72,6.21666
93.1667,11.5,4.1667,22,7.045
92.6667,7,4.6667,23.1483,5.77667
90.1667,18,5.1667,23.725,15.365
87,22,8.8333,18.2483,8.17666
83.3333,40.5,9.5,27.3917,16.6883
74.1667,31.6667,10.8333,21.9833,12.3607
66.5,21.8333,12.1667,18.9517,7.47166
72.8333,26.5,9.3333,18.1017,10.29
84.1667,19.5,5.6667,18.0383,15.495
75.5,17,6.5,17.1767,10.19
71.1667,14.3333,7.5,18.1617,10.415
44.8333,25.6667,17.6667,16.5533,10.215
76.1667,19.1667,8.8333,16.3933,9.35666
77.1667,16.8333,10.6667,22.205,7.24501
51.1667,22.1667,36.1667,19.2733,4.96167
33.8333,32.5,54.5,17.47,11.1267
59,18.8333,30.8333,20.265,7.76168
72.1667,18.5,17.3333,20.97,11.7433
86.5,20.8333,13,24.04,14.1217
98.5,20.1667,9,22.825,6.79166
104.833,23.5,8.8333,24.5517,11.7267
110,33.1667,9.6667,30.4983,14.3183
117.667,14.6667,9.6667,29.3583,8.94333
123.833,15.6667,9.1667,30.78,8.35934
127.333,19.3333,10.3333,31.3333,7.84
129,18.1667,10.1667,30.07,8.01167
122.167,20.8333,13.8333,32.7217,12.27
106.167,25.1667,22.8333,29.4833,11.195
83.8333,38.6667,45.8333,27.9567,9.385
49.6667,44.3333,66.1667,23.9783,7.41167
71,43.8333,21,23.8633,11.8517
69.8333,17.8333,20.1667,18.415,11.45
38.3333,29.1667,37.8333,15.9,4.7
31.1667,43.8333,32.1667,17.5767,6.75667
31.6667,67.8333,20.1667,20.9617,5.685
42.8333,69,12.6667,17.4967,2.36001
34.8333,52,19.1667,20.4817,5.07
59.1667,28.8333,13,18.02,7.17166
37.5,25.5,29.5,14.7867,6.24833
31,25.8333,36.1667,17.27,6.62667
29,17.3333,44.5,12.2283,4.75
36.5,42.5,44,16.7583,7.79834
58.5,42.6667,37.8333,20.84,8.83
97.1667,35.8333,17.3333,31.1717,12.19
111.667,29.8333,12.5,31.5067,8.80167
117.333,50.5,7,27.6117,10.6083
115,65.6667,4.5,29.68,13.25
117.833,40.3333,4.5,31.0567,11.0467
126.333,30.5,4.6667,32.695,8.03833
115.833,27.6667,5,33.125,7.41168
108.833,25,6.3333,27.7283,7.62834
107.167,36.8333,8.3333,26.02,7.66333
112.833,36.8333,7.3333,30.6033,15.4417
106.833,26.8333,6.6667,25.5617,10.175
98.3333,32,5.1667,24.7,9.23
87.1667,36.8333,5,23.28,8.94499
81.3333,36.5,4.3333,20.9517,10.6617
69.8333,33.6667,3.8333,20.915,8.15667
56.3333,21.5,3.8333,17.705,11.47
52.6667,15.6667,3.6667,18.2667,7.04832
46.3333,18,4.1667,17.585,3.28501
35.5,17.8333,6.8333,16.8133,3.98667
25.8333,27.3333,12.1667,13.035,2.01667
31.5,27.1667,17.8333,16.2133,11.2167
53.1667,5.5,10.1667,12.14,10.0333
61.8333,17.3333,4.6667,16.1017,5.42167
66,10.8333,4,18.4483,7.78
71,20.6667,4,25.0283,8.49334
79.8333,15.5,4.1667,19.295,6.95833
89.1667,22,4.3333,21.0767,13.0133
92,16,4.1667,22.41,12.0833
94.5,20.6667,3.3333,22.5183,10.14
92.6667,17.3333,4.1667,20.41,7.97166
89.3333,13,4.6667,18.7667,7.095
85.3333,29.8333,5.1667,23.0567,23.6767
79.6667,45.8333,6.8333,20.265,5.29333
68.1667,63.8333,10.8333,22.9317,5.29167
61.6667,40,11.1667,21.97,6.595
58.3333,35.8333,13.5,18.0317,5.882
60.5,41.6667,10.8333,22.7483,8.87167
64.3333,43.3333,9.3333,21.765,7.48
39,44,16.3333,17.854,7.19667
20,54.8333,25.6667,15.9217,10.8617
17.1667,37.8333,18.8333,15.715,4.05666
22.6667,37.6667,19.8333,16.3517,6.02667
41.6667,19.1667,14.5,12.4517,5.89333
38,26.8333,18,16.435,6.34167
32.8333,28,23.3333,15.6217,9.73133
49.8333,9.3333,18.5,13.2833,7.08333
64.5,12.8333,16,15.2667,6.71165
82.6667,21.5,9.5,17.8717,9.51167
93.3333,17.5,5.8333,20.9933,11.4767
99,18,5.8333,25.0367,13.0117
106.333,22,6.1667,26.945,11.43
113.5,19.3333,6.3333,28.3483,9.16501
119.167,22.3333,6,32.17,9.06166
121.667,24.1667,6.1667,30.195,8.96333
121.833,26,6.3333,31.6967,12.1983
118.333,24.6667,8.5,31.33,10.5727
107.667,32.5,15.1667,28.61,9.62
74.8333,35.8333,44.8333,24.595,8.81999
13.5,38.1667,115.5,19.4117,2.51834
31.5,44.6667,71,22.5917,6.36
40.3333,71,30.8333,19.4733,7.48833
48.5,64,12.5,21.4333,4.18667
49.1667,55.3333,10.8333,20.3267,6.31835
35.5,59.6667,22.1667,17.995,7.235
40.1667,52.8333,21.5,22.435,7.65666
52,36.1667,15.8333,45.333,6.94001
68,26.1667,9.8333,18.66,10.405
68.3333,26,10.5,19.3917,11.175
70.5,31.1667,11.1667,21.115,13.6033
60.8333,13.5,19.3333,17.6133,12.4333
70.8333,17.8333,18.1667,20.5417,8.885
92.8333,27.1667,12.5,27.27,15.505
111.833,20.5,4.1667,28.865,9.28333
120,19.3333,4,29.805,7.25166
126.833,22.8333,4.5,35.1683,11.38
129.167,22.8333,4,35.6417,11.345
129.5,17.8333,3.5,33.8417,8.785
127.667,28,3,35.03,8.82
126.833,35.1667,3.1667,36.3117,18.8467
121.667,39.5,3.8333,29.1483,8.85833
102.667,57.3333,4.8333,26.6333,10.76
90.1667,46.1667,8.1667,28.205,17.9417
93.5,50.5,8.5,26.39,11.8167
82.6667,43,13.1667,26.5967,10.8367
78,43.1667,20,24.615,9.78666
89.6667,49,10.8333,24.56,10.385
93.6667,42.3333,6.6667,23.9733,11.4417
90.3333,34.8333,6.1667,24.9267,17.9233
90.3333,32.8333,6.3333,23.335,11.4667
79.6667,32,9.3333,21.9583,12.4833
69.1667,32.8333,16.8333,17.9467,9.45833
13.5,39.8333,63.6667,12.4667,5.02667
47.5,40.6667,38.5,20.3817,8.73666
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
54.2783,28.02,19.2067,17.0733,8.96167
